-17, -9, 1013
-,-,-
-18, -11, 1020
-17, -7, 1008
-17, -8, 1014
-17, -8, 1015
-17, -8, 1015
-18, -10, 1014
-,-,-
-7, -7, 992
-29, -10, 1038
-16, -8, 1014
-16, -8, 1014
-17, -9, 1015
-18, -8, 1015
-17, -9, 1015
-17, -9, 1015
-16, -9, 1014
-16, -9, 1014
-17, -9, 1016
-17, -8, 1014
-17, -9, 1015
-17, -8, 1016
-17, -8, 1016
-17, -8, 1013
-18, -9, 1016
-17, -9, 1016
-17, -8, 1014
-17, -9, 1016
-17, -9, 1016
-17, -9, 1014
-17, -9, 1014
-17, -9, 1016
-18, -9, 1015
-,-,-
-18, -10, 1008
-17, -8, 1021
-17, -8, 1021
-16, -8, 1015
-18, -9, 1016
-18, -9, 1016
-16, -8, 1016
-,-,-
-18, -8, 1016
-19, -9, 1016
-17, -9, 1015
-16, -8, 1016
-18, -9, 1017
-18, -9, 1017
-17, -8, 1016
-18, -9, 1016
-18, -9, 1016
-,-,-
-19, -9, 1015
-19, -9, 1015
-15, -9, 1015
-20, -8, 1016
-18, -9, 1015
-18, -8, 1016
-18, -8, 1015
-18, -8, 1015
-17, -9, 1015
-18, -8, 1016
-17, -9, 1016
-18, -9, 1016
-18, -9, 1016
-,-,-
-18, -11, 1016
-17, -6, 1012
-17, -8, 1017
-20, -9, 1017
-16, -8, 1015
-16, -8, 1015
-17, -8, 1017
-17, -8, 1016
-18, -9, 1016
-17, -9, 1015
-18, -8, 1016
-18, -8, 1016
-17, -8, 1016
-16, -8, 1016
-18, -9, 1016
-17, -8, 1016
-17, -8, 1016
-17, -9, 1017
-17, -8, 1015
-17, -8, 1016
-17, -8, 1017
-17, -8, 1016
-17, -8, 1016
-18, -8, 1016
-18, -9, 1017
-,-,-
-23, -7, 1021
-14, -12, 1009
-19, -8, 1016
-18, -8, 1016
-18, -8, 1016
-17, -8, 1016
-18, -8, 1016
-18, -8, 1015
-18, -9, 1015
-,-,-
-14, -9, 1019
-22, -6, 1014
-17, -8, 1016
-17, -8, 1016
-,-,-
-14, -8, 1013
-15, -8, 1014
-20, -7, 1014
-19, -10, 1016
-17, -7, 1015
-17, -7, 1015
-17, -9, 1015
-16, -8, 1015
-18, -9, 1017
-17, -8, 1016
-17, -9, 1015
-17, -9, 1015
-18, -8, 1016
-16, -7, 1015
-18, -8, 1016
-17, -8, 1016
-18, -8, 1016
-18, -8, 1016
-17, -8, 1016
-17, -9, 1015
-17, -8, 1016
-16, -9, 1016
-16, -9, 1016
-17, -8, 1016
-18, -9, 1016
-18, -8, 1016
-17, -8, 1017
-17, -8, 1016
-17, -8, 1016
-,-,-
-15, -9, 1020
-23, -8, 1013
-23, -8, 1013
-18, -8, 1015
-,-,-
-18, -10, 1014
-18, -10, 1014
-19, -9, 1017
-17, -8, 1016
-18, -9, 1014
-,-,-
-14, -10, 1016
-22, -7, 1014
-20, -9, 1015
-15, -6, 1016
-15, -6, 1016
-16, -10, 1014
-19, -8, 1016
-14, -9, 1014
-19, -7, 1016
-15, -8, 1014
-15, -8, 1014
9, 0, 1019
-26, -10, 1011
-35, -15, 1015
-21, -10, 1014
-16, -8, 1014
-16, -8, 1014
-18, -8, 1015
-16, -9, 1015
-18, -8, 1015
-16, -9, 1015
-16, -9, 1015
-17, -8, 1014
-16, -8, 1015
-17, -8, 1016
-16, -9, 1015
-18, -9, 1014
-18, -9, 1014
-19, -7, 1016
-16, -10, 1015
-16, -9, 1016
-20, -8, 1017
-41, -15, 1019
-41, -15, 1019
-,-,-
-17, -9, 1015
-16, -9, 1015
-16, -9, 1015
-17, -9, 1015
-18, -8, 1016
-17, -9, 1016
-17, -9, 1015
-17, -9, 1016
-,-,-
-17, -7, 1016
-18, -9, 1012
-18, -9, 1012
-17, -9, 1015
-17, -9, 1015
-17, -9, 1015
-16, -9, 1016
